CONTROL_NUMBER,CARD_PROM_12,CHILDREN,DONOR_AGE,DONOR_GENDER,FILE_CARD_GIFT,FREQUENCY_STATUS_97NK,HOME_OWNER,INCOME_GROUP,LAST_GIFT_AMT,LIFETIME_CARD_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LIFETIME_PROM,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MONTHS_SINCE_FIRST_GIFT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_LAST_PROM_RESP,NUMBER_PROM_12,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PCT_OWNER_OCCUPIED,PEP_STAR,PER_CAPITA_INCOME,RECENCY_STATUS_96NK,RECENT_AVG_CARD_GIFT_AMT,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_COUNT,RECENT_CARD_RESPONSE_PROP,RECENT_RESPONSE_COUNT,RECENT_RESPONSE_PROP,RECENT_STAR_STATUS,SES,URBANICITY,WEALTH_RATING
95343,6.0,3.0,35.0,M,4.0,4.0,H,9.490799005783057,15.0,20.0,72.0,8.0,15.0,3.0,58.0,260.0,138.0,81.0,15.0,15.0,14.0,0.0,25.0,48.0,21.0,27.0,1.0,8607.0,S,0.0,12.33,0.0,0.0,3.0,0.176,1.0,3,T,
108926,4.0,1.0,71.0,,1.0,1.0,H,5.0,20.0,8.0,30.0,2.0,20.0,10.0,22.0,611.0,265.0,29.0,23.0,23.0,10.0,1.0,24.0,42.0,33.0,62.0,0.0,12313.0,A,20.0,20.0,1.0,0.2,1.0,0.077,0.0,2,T,
55703,4.0,2.0,23.0,F,0.0,1.0,H,3.0,15.0,9.0,28.0,2.0,15.0,13.0,24.0,386.0,155.0,32.0,26.0,26.0,9.0,0.0,24.0,20.0,30.0,86.0,0.0,7994.0,A,0.0,14.0,0.0,0.0,2.0,0.133,0.0,2,R,
2583,10.0,2.0,75.0,F,8.0,4.0,H,5.0,5.0,25.0,76.0,16.0,5.0,3.0,62.0,1085.0,489.0,75.0,14.0,14.0,24.0,0.0,32.0,26.0,,84.0,1.0,20850.0,A,4.6,4.78,5.0,0.556,9.0,0.45,0.0,1,S,
69410,2.1367856212112537,4.0,35.0,,1.0,1.0,H,4.0,25.0,6.0,25.0,1.0,25.0,25.0,14.0,3956.50449229919,583.0,16.0,16.0,16.0,12.0,0.0,29.0,38.0,28.0,75.0,0.0,25511.0,,25.0,25.0,1.0,0.5,1.0,0.2,0.0,1,S,
75640,6.0,1.0,17.0,F,5.0,2.0,U,2.0,10.0,24.0,115.0,,20.0,5.0,62.0,,374.0,101.0,18.0,24.0,13.0,1.0,28.0,31.0,24.0,84.0,1.0,14937.0,S,20.0,20.0,1.0,0.111,2.0,0.1,1.0,2,R,8.0
177112,6.0,3.0,,M,3.0,3.0,H,2.0,6.0,15.0,52.0,7.0,15.0,2.0,37.0,614.0,298.0,,15.0,16.0,15.0,0.0,40.0,24.0,33.0,79.0,0.0,12600.0,A,10.0,12.67,1.0,0.111,3.0,0.15,0.0,3,T,2.0
169930,5.0,3.0,69.0,M,2.0,2.0,H,4.0,25.0,8.0,50.0,2.0,25.0,25.0,20.0,901.0,170.0,23.0,15.0,15.0,12.0,0.0,56.0,,57.0,74.0,0.0,10206.0,N,25.0,25.0,2.0,0.5,2.0,0.2,0.0,2,R,
135169,5.0,1.0,76.0,M,12.0,1.0,H,3.0,17.0,27.0,180.0,17.0,17.0,4.0,70.0,688.0,275.0,111.0,26.0,26.0,11.0,0.0,36.0,46.0,20.0,54.0,1.0,16642.0,A,15.0,16.0,1.0,0.111,2.0,0.105,5.0,2,U,3.0
94503,4.0,3.0,35.0,F,1.0,1.0,U,6.0,15.0,10.0,25.0,2.0,15.0,10.0,24.0,550.0,157.0,32.0,18.0,,10.0,0.0,-3.9914826375319876,34.0,,23.0,0.0,6493.0,A,10.0,12.5,1.0,0.143,2.0,0.125,0.0,4,U,
110712,5.0,0.0,71.0,F,1.0,1.0,H,2.0,25.0,6.0,25.0,1.0,25.0,25.0,14.0,408.0,146.0,17.0,17.0,17.0,11.0,8.0,38.0,36.0,9.0,69.0,0.0,9250.0,F,25.0,25.0,1.0,0.5,1.0,0.2,0.0,2,T,
10160,6.0,0.0,,F,3.0,2.0,H,2.0,10.0,,153.0,11.0,18.0,10.0,80.0,663.0,232.0,74.0,18.0,18.0,29.0,0.0,22.0,49.0,22.0,74.0,1.0,11743.0,S,0.0,10.0,0.0,0.0,1.0,0.05,1.0,2,T,4.0
2796,8.0,4.0,,M,2.0,,H,5.0,10.0,11.0,30.0,2.0,20.0,10.0,27.0,682.0,374.0,24.0,17.0,17.0,19.0,0.0,38.0,50.0,23.0,,0.0,17213.0,N,15.0,15.0,2.0,0.5,2.0,0.2,0.0,2,R,
178726,3.0,0.0,58.0,F,,1.0,H,7.0,15.0,5.0,15.0,1.0,15.0,15.0,13.0,1176.0,538.0,21.0,21.0,21.0,8.0,0.0,40.0,25.0,26.0,86.0,0.0,19179.0,F,15.0,15.0,1.0,0.333,1.0,0.143,0.0,1,S,
172273,4.0,3.0,,M,1.0,1.0,U,,20.0,6.0,20.0,1.0,20.0,20.0,16.0,1513.0,454.0,21.0,21.0,21.0,10.0,0.0,0.0,0.0,0.0,78.0,0.0,15359.0,F,20.0,20.0,1.0,0.333,1.0,0.143,0.0,?,?,
58154,4.0,4.0,,U,13.0,3.0,U,,2.0,25.0,423.149923173827,24.0,5.0,31.583699165732604,60.0,209.0,118.0,105.0,20.0,20.0,9.0,0.0,20.0,31.0,37.0,79.0,1.0,5719.0,S,5.0,4.25,3.0,0.3,,0.222,1.0,3,R,0.0
114853,6.0,3.0,33.0,M,4.0,-1.3652417178849263,H,4.0,10.0,15.0,102.0,11.0,11.0,5.0,35.0,642.0,273.0,40.0,18.0,18.0,14.0,1.0,42.0,8.0,72.0,67.0,1.0,12457.0,S,9.0,9.67,4.0,0.4,,0.5,1.0,2,R,
122722,6.0,3.0,,M,7.0,4.0,U,,18.0,22.0,152.0,10.0,18.0,10.0,59.0,1275.0,565.0,71.0,16.0,16.0,14.0,0.0,25.0,40.0,6.0,86.0,0.0,22027.0,A,17.0,17.0,4.0,0.4,5.0,,0.0,1,C,8.0
138734,5.0,3.0,67.0,F,9.0,1.0,H,1.0,10.0,23.0,139.0,14.0,20.0,5.0,56.0,745.0,251.0,126.0,21.0,21.0,11.0,0.0,43.0,20.0,33.0,76.0,1.0,12590.0,A,10.0,,2.0,0.222,2.0,0.111,4.0,2,R,3.0
90299,6.0,4.0,64.0,F,5.0,3.0,H,5.0,15.0,19.0,145.0,12.0,16.0,5.0,46.0,1113.0,419.0,53.0,18.0,18.0,13.0,0.0,26.0,27.0,18.0,77.0,1.0,15345.0,A,12.5,13.83,2.0,0.182,6.0,0.273,0.0,1,T,8.0
177037,6.0,0.0,79.0,M,9.0,2.0,U,4.0,12.0,30.0,160.0,16.0,25.0,2.0,76.0,833.0,340.0,121.0,19.0,19.0,13.0,0.0,29.0,18.0,57.0,82.0,1.0,13064.0,S,0.0,11.0,0.0,0.0,2.0,0.1,1.0,2,R,7.0
134724,4.0,2.0,,F,8.0,1.0,H,3.0,10.0,21.0,,17.0,10.0,3.0,56.0,680.0,319.0,126.0,21.0,21.0,10.0,0.0,0.0,0.0,0.0,63.0,1.0,12893.0,A,10.0,10.0,1.0,0.125,2.0,0.111,0.0,?,?,5.0
12626,6.0,1.0,,F,4.0,4.0,U,,9.0,10.0,41.0,5.0,10.0,5.0,-23.182637787638214,533.0,301.0,24.0,17.0,17.0,21.0,1.0,25.0,32.0,34.0,71.0,1.0,11562.0,N,7.75,7.75,4.0,0.667,4.0,0.4,0.0,2,R,
43052,4.0,1.0,43.0,F,5.0,3.0,U,,15.0,17.0,73.0,9.0,15.0,3.0,41.0,2038.0,390.0,64.0,18.0,18.0,7.0,0.0,51.0,13.0,68.0,47.0,0.0,29920.0,A,10.0,45.94938558210868,3.0,0.333,4.0,0.2,0.0,1,C,9.0
23930,5.0,2.0,76.0,M,5.0,3.0,H,2.0,5.0,15.0,38.5,9.0,10.0,1.5,41.0,891.0,489.0,65.0,15.0,15.0,11.0,0.0,35.0,24.0,41.0,91.0,1.0,26220.0,S,7.5,5.38,2.0,0.4,4.0,0.333,1.0,1,C,
150106,6.0,3.0,,F,2.0,1.0,U,,30.0,13.0,105.0,,30.0,25.0,32.0,2335.0,616.0,53.0,23.0,23.0,15.0,0.0,31.0,33.0,15.0,89.0,0.0,22482.0,A,27.5,-16.95887218800771,2.0,0.25,2.0,0.133,0.0,1,C,
124095,9.155742474160952,0.0,68.0,F,1.0,1.0,H,2.0,15.0,5.0,15.0,1.0,15.0,15.0,12.0,328.0,268.0,20.0,20.0,20.0,8.0,0.0,26.0,42.0,54.0,85.0,0.0,10558.0,F,15.0,15.0,6.340076090665356,0.333,1.0,0.167,0.0,3,C,
4094,2.0,3.0,75.0,F,5.0,4.0,H,6.0,1.0,13.0,52.0,9.0,10.0,1.0,49.0,2315.0,766.0,79.0,20.0,21.0,13.0,0.0,60.0,16.0,,94.0,0.0,46168.0,E,8.5,6.33,2.0,0.5,3.0,0.375,0.0,1,T,
92611,6.0,3.0,77.0,F,,2.0,H,2.0,12.0,25.0,132.0,11.0,16.0,10.0,64.0,1159.0,487.0,93.0,17.0,17.0,13.0,0.0,23.0,38.0,18.0,85.0,1.0,19061.0,S,13.6,13.6,5.0,0.5,,0.294,1.0,1,S,8.0
75824,5.0,4.0,84.0,M,17.0,1.0,U,1.0,10.0,31.0,221.0,34.0,10.0,1.0,80.0,205.0,67.0,126.0,20.0,20.0,12.0,0.0,28.0,17.0,44.0,24.0,1.0,5264.0,A,8.33,8.33,3.0,0.375,3.0,0.176,3.0,3,C,0.0
125213,6.0,2.0,7.0,M,5.0,4.0,U,,13.0,16.0,73.0,7.0,13.0,5.0,39.0,1722.0,927.0,44.0,16.0,16.0,14.0,1.0,24.0,48.0,10.0,95.0,,51276.0,S,11.33,11.4,3.0,0.3,5.0,,1.0,1,,9.0
139282,4.0,4.0,48.0,M,4.0,1.0,H,5.0,17.0,21.0,65.0,5.0,17.0,5.0,48.0,1208.0,497.0,78.0,18.0,18.0,10.0,0.0,40.0,32.0,-22.628295177637554,,0.0,33095.0,A,17.0,17.0,2.0,0.286,2.0,0.118,0.0,1,S,
69855,6.0,2.0,74.0,F,7.0,4.0,H,5.0,6.0,15.0,44.0,10.0,6.0,2.0,32.0,608.0,331.0,41.0,18.0,18.0,12.0,0.0,32.0,18.0,39.0,71.0,1.0,14087.0,A,4.0,4.56,6.0,0.6,9.0,0.474,0.0,2,T,
85582,5.0,1.0,36.0,F,,2.0,U,3.0,16.0,12.0,31.0,3.0,16.0,5.0,30.0,366.0,183.0,41.0,18.0,18.0,11.0,0.0,38.0,34.0,42.0,54.0,0.0,8747.0,A,0.0,13.0,0.0,0.0,2.0,0.105,0.0,2,T,
62961,6.0,0.0,51.0,F,4.0,2.0,U,,14.0,13.0,41.0,4.0,15.0,3.0,31.0,668.0,357.0,53.0,20.0,20.0,12.0,1.0,30.0,32.0,42.0,83.0,1.0,13606.0,A,12.67,12.67,3.0,0.5,3.0,0.25,0.0,2,S,
33163,5.0,4.0,69.0,F,4.0,2.0,H,2.0,5.0,28.0,70.0,8.0,15.0,5.0,58.0,539.0,306.0,127.0,23.0,23.0,10.0,1.0,38.0,49.0,31.0,88.0,,12289.0,A,5.0,10.0,1.0,0.143,9.145253460103914,0.176,0.0,2,S,5.0
114256,6.0,0.0,81.0,F,8.0,2.0,H,1.0,12.0,29.0,161.0,14.0,20.0,5.0,71.0,352.0,224.0,103.0,16.0,16.0,14.0,,38.0,26.0,43.0,77.0,1.0,12277.0,S,14.0,12.67,2.0,0.182,3.0,0.143,1.0,2,T,4.0
84097,5.0,4.0,87.0,F,1.0,1.0,H,6.0,25.0,6.0,25.0,1.0,25.0,25.0,14.0,3410.0,710.0,17.0,17.0,17.0,11.0,1.0,41.0,5.0,59.0,77.0,0.0,47973.0,F,25.0,25.0,1.0,0.5,1.0,0.2,0.0,1,S,
137513,6.0,2.0,81.0,F,3.0,1.0,H,1.0,20.0,24.0,83.0,7.0,20.0,5.0,56.0,1390.0,386.0,86.0,21.0,21.0,11.0,0.0,79.0,3.0,82.0,98.0,1.0,25272.0,A,0.0,20.0,0.0,0.0,1.0,0.05,0.0,1,C,6.0
149717,6.0,3.0,51.0,M,1.0,2.0,H,4.0,25.0,10.0,50.0,2.0,25.0,25.0,23.0,3092.0,557.0,25.0,22.0,22.0,13.0,0.0,35.0,16.0,45.0,64.0,0.0,37507.0,N,25.0,25.0,1.0,0.167,2.0,0.154,0.0,1,U,
138729,6.0,1.0,,M,9.0,2.0,U,1.0,10.0,24.0,100.0,18.0,10.0,3.0,63.0,450.0,138.0,87.0,23.0,23.0,12.0,0.0,14.0,52.0,31.0,38.0,1.0,2778.0,S,8.5,8.0,2.0,0.222,4.0,0.2,1.0,3,R,
82877,6.0,1.0,,F,7.0,2.0,U,,10.0,28.0,135.0,15.0,10.0,5.0,,863.0,430.0,118.0,18.0,18.0,14.0,0.0,22.0,60.0,5.0,98.0,1.0,14483.0,S,10.0,10.0,1.0,0.1,4.0,0.19,1.0,1,S,7.0
53631,5.0,0.0,85.0,M,10.0,3.0,U,2.0,5.0,22.0,98.0,19.0,7.0,3.0,59.0,513.0,,88.0,18.0,18.0,11.0,0.0,42.0,39.0,34.0,66.0,1.0,11615.0,S,6.0,5.5,2.0,0.25,4.0,0.25,1.0,2,,6.0
97260,4.0,4.0,76.0,F,12.0,1.0,H,2.0,11.0,,121.0,20.0,11.0,2.0,73.0,346.0,208.0,126.0,21.0,21.0,11.0,,64.86817019980238,44.0,41.0,44.0,1.0,12915.0,A,10.0,10.0,2.0,0.333,2.0,0.532177770043206,3.0,3,T,
140927,,0.0,65.0,M,7.0,4.0,U,,10.0,15.0,110.0,15.0,10.0,3.0,45.0,784.0,,106.0,18.0,18.0,11.0,6.0,38.0,58.0,20.0,90.0,0.0,11117.0,A,8.33,9.17,3.0,0.375,6.0,0.4,0.0,2,S,7.0
145412,6.0,4.0,45.0,F,4.0,4.0,H,3.0,10.0,13.0,74.0,7.0,12.0,10.0,33.0,2379.0,474.0,32.0,18.0,20.0,14.0,0.0,31.0,17.0,45.0,66.0,1.0,18512.0,S,10.5,10.67,4.0,0.444,6.0,0.316,1.0,2,S,
71817,6.0,2.0,67.0,M,11.0,3.0,U,2.0,10.0,24.0,167.0,28.0,10.0,2.0,62.0,457.0,305.0,86.0,18.0,18.0,13.0,0.0,40.0,46.0,47.0,55.0,1.0,15392.0,S,9.0,9.5,1.0,0.111,2.0,0.105,1.0,2,C,
13931,7.0,0.0,83.0,M,3.0,4.0,U,2.0,5.0,11.0,88.0,16.0,10.0,4.0,55.0,639.0,236.0,28.0,8.0,17.0,40.0,0.0,0.0,0.0,0.0,86.0,1.0,13705.0,A,6.33,6.0,3.0,0.5,4.0,0.364,0.0,?,?,
67304,6.0,2.0,49.0,F,3.0,2.0,H,7.0,19.0,18.0,89.0,4.0,30.0,15.0,46.0,1335.0,597.0,53.0,21.0,21.0,14.0,0.0,32.0,41.0,24.0,89.0,0.0,28770.0,,17.0,17.0,2.0,0.222,2.0,0.105,0.0,1,T,8.0
69342,6.0,3.0,27.0,F,3.0,4.0,U,5.0,15.0,12.0,126.0,7.0,25.0,5.0,34.0,1669.0,,32.0,18.0,21.0,15.0,0.0,,24.0,30.0,98.0,0.0,25957.0,A,18.33,20.0,3.0,0.375,4.0,0.25,0.0,2,T,
55744,4.0,1.0,,M,0.0,1.0,U,2.0,20.0,5.0,20.0,1.0,20.0,20.0,15.0,377.0,148.0,20.0,20.0,20.0,10.0,0.0,-3.9914826375319876,40.0,35.0,84.0,0.0,9250.0,F,0.0,20.0,0.0,0.0,1.0,0.167,0.0,3,T,
148511,2.0,4.0,,F,2.0,1.0,U,,20.0,13.0,47.0,4.0,20.0,5.0,36.0,3231.0,339.0,67.0,25.0,25.0,4.0,0.0,23.0,25.0,41.0,32.0,1.0,22508.0,A,0.0,20.0,0.0,0.0,1.0,0.077,0.0,1,S,
81108,6.0,3.0,,M,13.0,4.0,H,9.490799005783057,,29.0,118.0,25.0,7.0,2.0,64.0,525.0,263.0,110.0,17.0,19.0,13.0,0.0,,24.0,35.0,55.0,1.0,12664.0,S,5.2,4.88,5.0,0.455,8.0,0.4,1.0,2,C,1.0
81937,5.0,3.0,55.0,F,4.0,1.0,U,4.0,18.0,26.0,104.0,9.0,18.0,10.0,63.0,584.0,291.0,121.0,23.0,23.0,11.0,0.0,23.0,35.0,29.0,57.0,0.0,12720.0,A,18.0,16.0,1.0,0.143,2.0,0.118,0.0,2,C,5.0
65632,5.0,0.0,37.0,M,5.0,1.0,U,2.0,15.0,30.0,195.0,13.0,20.0,2.0,68.0,989.0,155.0,124.0,26.0,26.0,10.0,0.0,31.0,19.0,57.0,26.0,0.0,14612.0,A,10.0,15.0,1.0,0.091,3.0,0.136,,2,C,7.0
20183,4.0,3.0,76.0,M,4.0,1.0,H,4.0,17.0,22.0,72.0,7.0,17.0,5.0,59.0,474.0,239.0,85.0,26.0,26.0,12.0,1.0,20.0,20.0,35.0,74.0,1.0,10039.0,A,0.0,17.0,0.0,0.0,1.0,0.05,0.0,2,R,2.0
147357,5.0,2.0,53.0,F,3.0,4.0,H,4.0,10.0,13.0,51.0,7.0,10.0,5.0,28.0,4085.0,658.0,45.0,15.0,15.0,8.0,0.0,26.0,20.0,24.0,87.0,1.0,26608.0,A,10.0,9.0,1.0,0.125,4.0,0.267,0.0,1,S,
129367,4.0,1.0,41.0,F,1.0,1.0,,,15.0,9.0,25.0,2.0,15.0,10.0,22.0,1042.0,322.0,29.0,18.0,18.0,10.0,0.0,31.0,57.0,14.0,51.0,0.0,16155.0,A,10.0,12.5,1.0,0.167,2.0,0.143,0.0,2,S,
123380,6.0,-2.341107033613227,56.0,F,7.0,1.0,H,5.0,25.0,28.0,126.0,12.0,25.0,5.0,68.0,514.0,280.0,104.0,18.0,30.0,13.0,0.0,29.0,38.0,14.0,40.0,1.0,12923.0,A,15.0,12.5,1.0,0.091,2.0,0.091,,2,T,
25678,5.0,0.0,,M,6.0,2.0,H,5.0,15.0,21.0,71.0,8.0,15.0,5.0,57.0,721.0,302.0,88.0,16.0,16.0,13.0,0.0,44.0,16.0,62.0,86.0,1.0,12474.0,A,13.5,11.67,2.0,0.25,3.0,0.167,0.0,1,C,
179750,6.0,3.0,,M,4.0,2.0,U,1.0,20.0,19.0,127.0,7.0,25.0,10.0,53.0,,214.0,63.0,19.0,19.0,14.0,15.91558482291639,19.0,27.0,29.0,60.0,0.0,9103.0,A,22.5,21.67,2.0,,3.0,0.143,0.0,3,C,1.0
119861,6.0,4.0,62.0,M,6.0,1.0,U,7.0,15.0,24.0,,10.0,20.0,5.0,57.0,456.0,230.0,88.0,18.0,,13.0,0.0,34.0,29.0,38.0,70.0,1.0,11722.0,A,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,T,3.0
97055,5.0,1.0,67.0,F,1.0,1.0,H,2.0,16.0,19.0,56.0,6.0,16.0,5.0,46.0,412.0,311.0,76.0,26.0,26.0,10.0,0.0,40.0,36.0,29.0,76.0,0.0,13227.0,A,0.0,16.0,0.0,0.0,1.0,0.056,0.0,2,R,4.0
63978,6.0,2.0,66.0,U,9.0,2.0,U,,26.0,25.0,496.0,25.0,30.0,5.0,64.0,515.0,283.0,77.0,19.0,19.0,13.0,0.0,44.0,14.0,50.0,75.0,1.0,13447.0,S,25.33,26.4,3.0,0.273,5.0,0.238,1.0,2,R,6.0
178199,5.0,4.0,66.0,M,17.0,1.0,H,4.0,11.0,33.0,127.05,31.0,11.0,0.5,78.0,882.0,298.0,128.0,15.0,15.0,12.0,0.0,45.0,30.0,9.0,44.0,1.0,13221.0,A,8.0,9.4,1.0,0.1,5.0,0.238,3.0,2,S,6.0
181242,9.155742474160952,0.0,,F,8.0,4.0,U,,,21.0,99.0,19.0,10.0,2.0,49.0,494.0,81.0,57.0,16.0,16.0,13.0,4.0,43.0,29.0,23.0,23.0,1.0,6255.0,S,5.0,5.83,2.0,0.182,6.0,0.273,1.0,2,S,0.0
89358,6.0,,59.0,M,2.0,1.0,H,-1.728998761879204,20.0,13.0,35.0,3.0,20.0,5.0,32.0,732.0,409.0,43.0,18.0,18.0,12.0,0.0,22.0,39.0,25.0,79.0,0.0,13763.0,A,10.0,15.0,1.0,0.125,2.0,0.105,,2,C,
95525,6.0,3.0,,M,1.0,1.0,U,3.0,25.0,15.0,-245.47319946589744,2.0,50.0,25.0,37.0,606.0,304.0,44.0,18.0,18.0,14.0,3.0,34.0,31.0,39.0,58.0,0.0,13662.0,A,0.0,25.0,0.0,0.0,1.0,0.053,0.0,2,R,6.0
54992,4.0,4.0,,F,6.0,2.0,U,,20.0,23.0,215.0,15.0,20.0,5.0,50.0,630.0,271.0,102.0,22.0,22.0,5.0,0.0,32.0,16.0,23.0,84.0,1.0,10832.0,A,20.0,17.5,2.0,0.222,4.0,0.267,0.0,2,T,9.0
87176,4.0,1.0,37.0,M,1.0,1.0,U,,18.0,5.0,18.0,1.0,18.0,18.0,14.0,428.0,212.0,17.0,17.0,17.0,11.0,0.0,34.0,25.0,45.0,71.0,0.0,10887.0,F,18.0,18.0,1.0,0.5,1.0,0.2,0.0,2,T,
138590,6.0,1.0,44.0,F,1.0,2.0,H,4.0,20.0,15.0,72.0,6.0,20.0,5.0,39.0,1094.0,463.0,49.0,18.0,20.0,13.0,1.0,35.0,39.0,36.0,93.0,0.0,16974.0,A,0.0,15.0,0.0,0.0,2.0,0.105,0.0,1,S,8.0
157245,6.0,2.0,26.0,M,1.0,1.0,U,,100.0,9.0,100.0,1.0,100.0,100.0,,5546.0,794.0,24.0,24.0,24.0,11.0,0.0,25.0,28.0,41.0,134.8260947905859,0.0,32560.0,,100.0,100.0,1.0,0.2,1.0,0.091,0.0,,S,
12396,6.0,3.0,79.0,F,4.0,1.0,U,1.0,44.0,15.0,225.0,7.0,70.0,10.0,60.0,515.0,183.0,40.0,19.0,22.0,30.0,8.0,29.0,32.0,32.0,62.0,1.0,9528.0,A,42.0,42.0,3.0,0.3,3.0,0.167,0.0,2,T,
121802,4.0,4.0,57.0,M,1.0,1.0,H,3.0,15.0,5.0,15.0,1.0,15.0,15.0,13.0,488.0,271.0,17.0,17.0,17.0,10.0,0.0,17.0,30.0,21.0,48.0,0.0,12560.0,F,15.0,15.0,1.0,0.5,1.0,0.2,0.0,3,U,
112781,5.0,3.0,,F,8.0,4.0,U,,1.0,16.0,24.0,15.0,5.0,1.0,43.0,199.0,131.0,67.0,15.0,15.0,13.0,0.0,28.0,26.0,34.0,62.0,1.0,6390.0,S,1.33,2.17,3.0,0.5,6.0,0.429,1.0,3,T,
2238,11.0,1.0,67.0,M,12.0,2.0,U,1.0,7.0,35.0,144.0,16.0,15.0,3.0,86.0,970.0,274.0,110.0,15.0,15.0,24.0,0.0,35.0,33.0,39.0,134.8260947905859,1.0,14747.0,S,14.25,12.8,4.0,0.364,5.0,0.263,1.0,2,R,5.0
161923,5.0,3.0,59.0,F,2.0,1.0,H,5.0,20.0,22.0,109.0,7.0,20.0,10.0,51.0,1691.0,380.0,78.0,26.0,26.0,10.0,2.0,49.0,55.0,31.0,84.0,0.0,13659.0,A,0.0,-16.95887218800771,0.0,0.0,1.0,0.048,0.0,2,C,4.0
9603,6.0,4.0,62.0,M,4.0,3.0,H,5.0,,21.0,168.0,17.0,18.0,3.0,83.0,813.0,391.0,69.0,18.0,19.0,34.0,0.0,49.0,14.0,64.0,93.0,1.0,23617.0,S,0.0,,0.0,,3.0,0.15,1.0,1,T,8.0
62275,6.0,,,M,6.0,1.0,U,,25.0,23.0,130.0,8.0,25.0,5.0,57.0,495.0,254.0,79.0,25.0,25.0,14.0,1.0,23.0,50.0,,67.0,1.0,10702.0,A,22.5,22.5,2.0,0.2,2.0,0.105,0.0,3,S,7.0
45737,6.0,3.0,67.0,M,21.0,4.0,H,5.0,13.0,33.0,300.0,34.0,15.0,3.0,84.0,739.0,318.0,128.0,18.0,18.0,13.0,1.0,,56.0,23.0,88.0,1.0,13687.0,S,10.29,10.63,7.0,0.7,8.0,0.471,1.0,2,S,6.0
114850,5.0,4.0,,M,1.0,3.0,H,4.0,5.0,8.0,25.0,3.0,10.0,5.0,19.0,564.0,190.0,24.0,18.0,18.0,11.0,0.0,45.0,16.0,63.0,79.0,0.0,10939.0,N,10.0,8.33,1.0,0.25,3.0,0.3,0.0,,R,
12716,6.0,1.0,37.0,F,20.0,4.0,,1.0,56.0,33.0,1079.0,40.0,128.0,5.0,,803.0,341.0,130.0,,7.553551701309658,20.0,4.0,33.0,14.0,37.0,69.0,1.0,15227.0,S,91.0,73.4,3.0,0.273,5.0,0.263,1.0,2,S,7.0
131596,6.0,4.0,69.0,F,11.0,4.0,H,1.0,5.0,20.0,83.0,24.0,8.0,3.0,48.0,597.0,163.0,67.0,17.0,18.0,13.0,0.0,32.0,30.0,30.0,54.0,1.0,9607.0,S,3.0,3.9,6.0,0.6,10.0,0.526,1.0,3,C,1.0
176138,4.0,4.0,,M,6.0,3.0,H,5.0,10.0,27.0,133.0,36.033704417258235,18.0,3.0,68.0,0.0,0.0,104.0,18.0,21.0,8.0,2.0,21.0,35.0,14.0,0.0,1.0,0.0,A,10.0,12.0,1.0,0.091,3.0,0.143,-7.80641563113009,2,C,5.0
136772,6.0,3.0,45.0,U,9.0,3.0,U,,10.0,24.0,220.0,18.0,20.0,4.0,63.0,801.0,349.0,78.0,19.0,19.0,13.0,1.0,30.0,37.0,40.0,64.0,1.0,15610.0,S,13.0,14.0,2.0,0.2,4.0,0.19,1.0,2,S,7.0
121750,6.0,,71.0,M,8.0,1.0,,4.0,12.0,24.0,138.0,17.0,14.0,3.0,64.0,922.0,415.0,79.0,19.0,19.0,13.0,0.0,25.0,37.0,20.0,85.0,1.0,17649.0,S,10.5,11.75,2.0,0.182,4.0,0.19,1.0,1,C,9.0
36842,5.0,2.0,78.0,M,1.0,1.0,H,3.0,25.0,6.0,25.0,1.0,25.0,25.0,14.0,959.0,368.0,17.0,17.0,17.0,11.0,0.0,32.0,31.0,39.0,76.0,0.0,17192.0,F,25.0,25.0,1.0,0.5,1.0,0.2,0.0,1,S,
1893,6.0,1.0,82.0,M,17.0,2.0,U,,10.0,36.0,198.0,27.0,10.0,3.0,87.0,1759.0,326.0,123.0,16.0,16.0,14.0,0.0,20.0,33.0,12.0,37.0,1.0,11581.0,S,8.75,9.0,4.0,0.4,5.0,0.25,1.0,2,U,3.0
4119,4.0,2.0,,F,5.0,1.0,U,,35.0,20.0,510.0,9.0,100.0,5.0,85.0,708.0,255.0,66.0,24.0,29.274163112752767,13.0,0.0,50.0,0.0,94.0,91.0,0.0,17621.0,A,30.0,,,0.222,2.0,0.1,0.0,2,C,7.0
75442,5.0,3.0,82.0,F,8.0,3.0,U,1.0,4.0,30.0,101.0,22.0,8.0,3.0,78.0,491.0,251.0,114.0,15.0,15.0,12.0,,30.0,14.0,38.0,64.0,1.0,12016.0,S,6.0,5.0,1.0,0.111,3.0,0.15,1.0,2,R,4.0
185698,8.0,3.0,,M,2.0,1.0,U,1.0,10.0,13.0,45.0,3.0,25.0,10.0,33.0,2792.0,517.0,29.0,10.0,22.0,21.0,1.0,35.0,28.0,28.0,89.0,0.0,23627.0,A,17.5,17.5,2.0,0.286,2.0,0.143,-7.80641563113009,1,S,
